Volatility 3 Framework 2.26.2

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	Audit	Cmd	Path
**** 10592	9224	msedge.exe	0xba0400ae9240	18	-	1	False	2025-11-09 05:56:45.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-GB --js-flags=--ms-user-locale= --device-scale-factor=1 --num-raster-threads=3 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1762667766368844 --launch-time-ticks=39524525 --skip-read-main-dll --metrics-shmem-handle=5124,i,482841013400583522,5461811964828597683,2097152 --field-trial-handle=1992,i,1044522963468483340,1993045142533969214,262144 --variations-seed-version --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=5152 /prefetch:1	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
**** 9572	9224	msedge.exe	0xba0400548080	7	-	1	False	2025-11-09 05:56:42.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --type=crashpad-handler "--user-data-dir=C:\Users\kamga\AppData\Local\Microsoft\Edge\User Data" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler "--database=C:\Users\kamga\AppData\Local\Microsoft\Edge\User Data\Crashpad" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=142.0.7444.60 "--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=142.0.3595.53 --initial-client-data=0x2e4,0x2e8,0x2ec,0x2e0,0x2f4,0x7ffe1447db58,0x7ffe1447db64,0x7ffe1447db70	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
**** 6248	9224	msedge.exe	0xba03ff40e080	19	-	1	False	2025-11-09 06:23:35.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-GB --js-flags=--ms-user-locale= --device-scale-factor=1 --num-raster-threads=3 --enable-main-frame-before-activation --renderer-client-id=45 --time-ticks-at-unix-epoch=-1762667766368844 --launch-time-ticks=1650652984 --skip-read-main-dll --metrics-shmem-handle=7852,i,17702600565884381630,17867506259621424911,2097152 --field-trial-handle=1992,i,1044522963468483340,1993045142533969214,262144 --variations-seed-version --trace-process-track-uuid=3190709028478754699 --mojo-platform-channel-handle=6040 /prefetch:1	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
**** 2924	9224	msedge.exe	0xba03ffdf3080	18	-	1	False	2025-11-09 06:12:10.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-GB --js-flags=--ms-user-locale= --device-scale-factor=1 --num-raster-threads=3 --enable-main-frame-before-activation --renderer-client-id=40 --time-ticks-at-unix-epoch=-1762667766368844 --launch-time-ticks=966257989 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=6236,i,8686612637990390238,4468218030929641121,2097152 --field-trial-handle=1992,i,1044522963468483340,1993045142533969214,262144 --variations-seed-version --trace-process-track-uuid=3190709023793545454 --mojo-platform-channel-handle=7016 /prefetch:1	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
**** 5740	9224	msedge.exe	0xba0400288080	20	-	1	False	2025-11-09 06:23:27.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-GB --js-flags=--ms-user-locale= --device-scale-factor=1 --num-raster-threads=3 --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1762667766368844 --launch-time-ticks=1642492581 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=9056,i,4825839483985598285,5844027123281951683,2097152 --field-trial-handle=1992,i,1044522963468483340,1993045142533969214,262144 --variations-seed-version --trace-process-track-uuid=3190709026604671001 --mojo-platform-channel-handle=2924 /prefetch:1	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
*** 2920	7200	FTK Imager.exe	0xba03ff7e3080	24	-	1	False	2025-11-09 06:27:31.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files\AccessData\FTK Imager\FTK Imager.exe	"C:\Program Files\AccessData\FTK Imager\FTK Imager.exe" 	C:\Program Files\AccessData\FTK Imager\FTK Imager.exe
*** 9452	7200	OneDrive.exe	0xba04004840c0	32	-	1	False	2025-11-09 05:56:41.000000 UTC	N/A	\Device\HarddiskVolume2\Users\kamga\AppData\Local\Microsoft\OneDrive\OneDrive.exe	"C:\Users\kamga\AppData\Local\Microsoft\OneDrive\OneDrive.exe" /background	C:\Users\kamga\AppData\Local\Microsoft\OneDrive\OneDrive.exe
**** 10268	9452	OneDrive.Sync.	0xba0400583080	17	-	1	False	2025-11-09 05:56:43.000000 UTC	N/A	\Device\HarddiskVolume2\Users\kamga\AppData\Local\Microsoft\OneDrive\25.194.1005.0003\OneDrive.Sync.Service.exe	"C:\Users\kamga\AppData\Local\Microsoft\OneDrive\25.194.1005.0003\OneDrive.Sync.Service.exe" /silentConfig	C:\Users\kamga\AppData\Local\Microsoft\OneDrive\25.194.1005.0003\OneDrive.Sync.Service.exe
*** 9244	7200	vmtoolsd.exe	0xba03fffca080	4	-	1	False	2025-11-09 05:56:40.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files\VMware\VMware Tools\vmtoolsd.exe	"C:\Program Files\VMware\VMware Tools\vmtoolsd.exe" -n vmusr	C:\Program Files\VMware\VMware Tools\vmtoolsd.exe
* 460	680	dwm.exe	0xba03fd8c9080	14	-	1	False	2025-11-09 05:56:13.000000 UTC	N/A	\Device\HarddiskVolume2\Windows\System32\dwm.exe	"dwm.exe"	C:\Windows\system32\dwm.exe
* 916	680	fontdrvhost.ex	0xba03fd1b01c0	5	-	1	False	2025-11-09 05:56:13.000000 UTC	N/A	\Device\HarddiskVolume2\Windows\System32\fontdrvhost.exe	"fontdrvhost.exe"	C:\Windows\system32\fontdrvhost.exe
4564	6620	FTK Imager.exe	0xba03ffddb0c0	15	-	1	False	2025-11-09 06:22:43.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files\AccessData\FTK Imager\FTK Imager.exe	"C:\Program Files\AccessData\FTK Imager\FTK Imager.exe"	C:\Program Files\AccessData\FTK Imager\FTK Imager.exe
8348	10608	WinSCP.exe	0xba04004e0080	12	-	1	True	2025-11-09 06:25:30.000000 UTC	N/A	\Device\HarddiskVolume2\Program Files (x86)\WinSCP\WinSCP.exe	"C:\Program Files (x86)\WinSCP\WinSCP.exe"	C:\Program Files (x86)\WinSCP\WinSCP.exe
